39.5424,1025.7388
4.07331,-2.2367
0,-13.5912
2.83738,-2.2797
0,-13.59114
2.24272,-2.2364
0,-2.2797
1.83059,-2.2364
6.041204,-2.2797
3.112322,-2.2797
4.6682,-2.2364
2.24238,-2.2797
1.83048,-2.2792
2.1968,-2.23688
1.05282,-2.27921
1.32742,-2.23689
1.28128,-2.27921
1.46472,-2.27972
1.9222,-2.23637
1.2357,-2.27972
1.69318,-2.27973
1.281279,-2.23637
1.922201,-2.27972
1.9222,-2.23637
2.92944,-2.27973
3.0206,-2.2792
2.974459,-2.23689
2.334101,-2.27921
2.24294,-2.27972
3.889984,-2.23637
4.89722,-2.27973
4.8055,-2.23636
4.8055,-2.27973
4.85108,-2.27972
6.49868,-2.23637
7.0023,-2.27973
3.9817,-2.2792
3.75324,-2.23689
6.54426,-2.27921
12.2197,-2.23688
