50.5264,1018.9431
0,-2.2365
1.5103,-2.2796
0,-15.82802
1.373,-2.27922
0,-22.62378
1.14409,-2.27921
0,-2.23689
1.052714,-2.27921
5.858322,-2.27972
7.73438,-2.23637
3.4325,-2.27972
2.24238,-2.27973
1.235699,-2.23637
2.1968,-2.27972
1.144541,-2.23637
1.830479,-2.27973
1.5103,-2.2792
2.746,-2.23689
2.97502,-2.27921
2.51698,-2.27972
2.0595,-2.23637
4.5309,-2.27973
3.112325,-2.23636
4.48476,-2.27973
9.51984,-2.27972
6.0412,-2.23637
8.6499,-2.27973
10.5721,-2.2792
5.6293,-2.23689
8.46647,-2.27921
16.476,-2.23688
