43.61571,1028.0182
2.83738,-2.2794
12.540336,-2.2367
5.3547,-2.2794
4.85108,-2.2796
3.06618,-2.2365
1.73932,-2.2796
1.739321,-2.2797
0.50306,-2.2364
1.28184,-2.2797
2.10508,-2.2364
1.05282,-2.2797
0.6865,-2.2794
1.73876,-2.23682
0.91552,-2.27912
1.28128,-2.2797
2.28852,-2.2363
2.0595,-2.2798
1.73932,-2.2364
3.06618,-2.2797
1.83048,-2.2797
1.46472,-2.2364
2.334113,-2.2797
1.41858,-2.2792
1.73932,-2.23688
1.19012,-2.27921
0.8238,-2.23689
1.46416,-2.27921
1.0984,-2.27972
0.86994,-2.23637
1.18956,-2.27972
1.00724,-2.27973
1.9222,-2.23637
1.0984,-2.27972
1.2357,-2.23637
0.64036,-2.27973
1.28184,-2.2792
1.373,-2.23689
1.32686,-2.27921
2.15122,-2.27972
1.373,-2.23637
1.5103,-2.27973
1.60202,-2.23636
2.60869,-2.27973
3.75268,-2.27972
2.92888,-2.23637
3.20404,-2.27973
2.3341,-2.2792
3.61538,-2.23689
8.46702,-2.27921
12.95178,-2.23688
