22.203826,1027.5398
2.76625,-2.6188
2.803074,-3.172
2.803074,-2.213
2.803252,-3.0244
2.76625,-4.0572
2.803074,-4.3889
2.803074,-3.1721
2.80334,-1.5124
2.802986,-0.9587
2.76625,-1.3278
2.802986,-0.9224
2.803428,-0.88516
2.802986,-0.95868
2.802986,-1.25432
2.76625,-1.25389
2.803428,-1.58584
2.802986,-1.18041
2.802986,-1.62301
2.803428,-1.36454
2.76625,-1.47519
2.802986,-1.3278
2.802986,-1.65975
2.803428,-1.69692
2.802986,-1.62258
2.76625,-1.80757
2.802986,-1.17998
2.803428,-1.1065
2.802986,-1.3278
2.80299,-1.25432
2.76625,-1.3278
2.80342,-2.36039
2.80299,-3.0982
2.80299,-1.5491
2.80342,-1.43845
2.76625,-2.76625
2.80299,-1.3278
2.80299,-1.95496
2.80342,-1.73323
2.80299,-2.17626
2.76625,-2.32365
2.80299,-1.9917
2.80342,-1.5491
2.80299,-2.28691
2.80299,-1.5491
2.76625,-1.84388
2.80342,-0.99585
2.80299,-1.3278
2.80299,-1.51236
2.80342,-0.81129
2.76625,-1.25432
2.80299,-0.8852
2.80299,-0.70064
2.80342,-2.39756
