22.203826,1028.8306
2.76625,-1.8441
2.803074,-1.4754
2.803074,-0.4426
2.803252,-0.4426
2.76625,-0.6639
2.803074,-1.2172
2.803074,-2.3604
2.80334,-7.7087
2.802986,-6.27
2.76625,-6.7129
2.802986,-1.9917
2.803428,-0.62716
2.802986,-1.29063
2.802986,-0.95911
2.76625,-1.62301
2.803428,-1.80714
2.802986,-1.69649
2.802986,-1.3278
2.803428,-1.5491
2.76625,-2.13952
2.802986,-2.02844
2.802986,-2.69234
2.803428,-1.51236
2.802986,-2.69234
2.76625,-2.36082
2.802986,-1.17998
2.803428,-1.3278
2.802986,-1.1065
2.80299,-1.43845
2.76625,-1.36497
2.80342,-2.06518
2.80299,-2.36082
2.80299,-1.58584
2.80342,-0.6639
2.76625,-1.1065
2.80299,-0.77455
2.80299,-1.5491
2.80342,-1.69649
2.80299,-1.36497
2.76625,-2.32365
2.80299,-1.65975
2.80342,-1.1065
2.80299,-1.88105
2.80299,-1.03259
2.76625,-1.14324
2.80342,-1.1065
2.80299,-1.14367
2.80299,-0.99585
2.80342,-0.8852
2.76625,-1.62258
2.80299,-1.62301
2.80299,-1.73366
2.80342,-1.1065
