22.203826,1028.7569
2.76625,-2.1393
2.803074,-2.0654
2.803074,-0.7745
2.803252,-1.0329
2.76625,-1.6597
2.803074,-2.5818
2.803074,-7.0448
2.80334,-7.7456
2.802986,-0.7745
2.76625,-1.5119
2.802986,-1.0698
2.803428,-1.14324
2.802986,-1.62301
2.802986,-1.69649
2.76625,-1.84431
2.803428,-2.02844
2.802986,-1.73366
2.802986,-2.17626
2.803428,-1.73323
2.76625,-2.17626
2.802986,-1.69649
2.802986,-1.5491
2.803428,-1.62301
2.802986,-2.13909
2.76625,-2.10235
2.802986,-1.88105
2.803428,-1.06976
2.802986,-0.77455
2.80299,-1.1065
2.76625,-1.65975
2.80342,-2.47104
2.80299,-3.20885
2.80299,-1.58627
2.80342,-0.95868
2.76625,-1.62301
2.80299,-1.51236
2.80299,-1.36454
2.80342,-2.17626
2.80299,-1.80714
2.76625,-2.47104
2.80299,-1.51236
2.80342,-1.36454
2.80299,-1.80757
2.80299,-1.3278
2.76625,-1.47519
2.80342,-1.29106
2.80299,-1.47519
2.80299,-1.1065
2.80342,-0.95911
2.76625,-0.70064
2.80299,-0.58999
2.80299,-0.59042
2.80342,-0.77455
