22.203826,1031.7445
2.76625,-2.2868
2.803074,-2.8031
2.803074,-2.6188
2.803252,-3.6146
2.76625,-4.9793
2.803074,-2.0653
2.803074,-1.291
2.80334,-1.881
2.802986,-4.6841
2.76625,-15.7862
2.802986,-11.69216
2.803428,-8.1881
2.802986,-0.58999
2.802986,-0.84846
2.76625,-1.17998
2.803428,-1.1065
2.802986,-1.88105
2.802986,-0.84846
2.803428,-0.8852
2.76625,-0.77455
2.802986,-1.06976
2.802986,-1.1065
2.803428,-0.8852
2.802986,-0.81129
2.76625,-0.70064
2.802986,-0.70107
2.803428,-0.6639
2.802986,-0.36869
2.80299,-0.55325
2.76625,-0.84846
2.80342,-2.02844
2.80299,-1.7704
2.80299,-0.95911
2.80342,-0.73738
2.76625,-1.1065
2.80299,-0.40586
2.80299,-0.95911
2.80342,-1.06933
2.80299,-1.03302
2.76625,-1.17998
2.80299,-0.92237
2.80342,-0.51608
2.80299,-0.77455
2.80299,-0.73781
2.76625,-1.1065
2.80342,-1.1065
2.80299,-0.81129
2.80299,-0.99585
2.80342,-0.33195
2.76625,-0.6639
2.80299,-0.25847
2.80299,-0.11065
