RUN	STRATEGY_PLACEMENT	STRATEGY_REALLOCATION	SCHEDULE_ID	DOMAIN_SIZES_SET 	 Migrations	Overload Mig.	avg. srv. count	cpu violations	cpu accumulation	min. servers	max. servers	slot count	avg. srv. utilization	initial placement duration	runtime
0	firstFitDemand	None	20202	0 	 0.000000 	 0.000000 	 3.163258 	 0.000000 	 2019599 	 0 	 5 	 41149 	 28.629191 	 7 	 39026
0	firstFit	dsapp	20000	0 	 20.000000 	 0.000000 	 2.636837 	 27.000000 	 2052972 	 0 	 5 	 34388 	 32.365873 	 25 	 39123
0	firstFitDemand	dsapp	20103	0 	 8.000000 	 0.000000 	 2.020992 	 0.000000 	 1425590 	 0 	 4 	 29843 	 24.797944 	 23 	 44302
0	firstFit	None	20004	0 	 0.000000 	 0.000000 	 5.011157 	 0.000000 	 1767644 	 0 	 6 	 71005 	 12.492641 	 6 	 42508
0	bestFit	dsapp	20301	0 	 21.000000 	 0.000000 	 2.378631 	 0.000000 	 2044896 	 0 	 5 	 34035 	 31.358991 	 23 	 42922
0	firstFitDemand	None	20203	0 	 0.000000 	 0.000000 	 2.997146 	 0.000000 	 1499581 	 0 	 5 	 41437 	 18.301749 	 3 	 41477
0	firstFitDemand	dsapp	20104	0 	 9.000000 	 0.000000 	 1.961023 	 0.000000 	 1443406 	 0 	 4 	 26829 	 28.919474 	 19 	 41044
0	firstFit	None	20100	0 	 0.000000 	 0.000000 	 4.924007 	 0.000000 	 2192426 	 0 	 6 	 69766 	 16.140226 	 3 	 42507
0	firstFit	dsapp	20001	0 	 23.000000 	 0.000000 	 2.914071 	 63.000000 	 2409661 	 0 	 6 	 42192 	 31.544338 	 19 	 43436
0	bestFit	dsapp	20302	0 	 22.000000 	 0.000000 	 2.672656 	 2369.000000 	 2320212 	 0 	 5 	 38488 	 32.711150 	 17 	 43200
0	firstFitDemand	None	20204	0 	 0.000000 	 0.000000 	 2.639549 	 47.000000 	 2292014 	 0 	 4 	 36748 	 32.624488 	 3 	 41767
0	firstFitDemand	dsapp	20200	0 	 8.000000 	 0.000000 	 1.879587 	 0.000000 	 1486309 	 0 	 4 	 22335 	 33.749677 	 18 	 35650
0	firstFit	None	20101	0 	 0.000000 	 0.000000 	 4.969632 	 0.000000 	 1588412 	 0 	 6 	 69087 	 12.598894 	 1 	 41704
0	firstFit	dsapp	20002	0 	 24.000000 	 0.000000 	 2.803985 	 1008.000000 	 2636449 	 0 	 6 	 33585 	 44.611304 	 17 	 35933
0	bestFit	dsapp	20303	0 	 24.000000 	 0.000000 	 2.683405 	 0.000000 	 1910505 	 0 	 5 	 38171 	 26.548479 	 13 	 42674
0	firstFitDemand	None	20300	0 	 0.000000 	 0.000000 	 3.349517 	 0.000000 	 1861465 	 0 	 5 	 47888 	 20.714731 	 3 	 42891
0	firstFitDemand	dsapp	20201	0 	 11.000000 	 0.000000 	 1.986475 	 335.000000 	 1935395 	 0 	 4 	 27540 	 35.576193 	 13 	 41591
0	firstFit	None	20102	0 	 0.000000 	 0.000000 	 5.166257 	 0.000000 	 3668828 	 0 	 6 	 75530 	 24.287468 	 3 	 43860
0	firstFit	dsapp	20003	0 	 23.000000 	 0.000000 	 2.553335 	 17.000000 	 1590362 	 0 	 6 	 35691 	 23.582175 	 18 	 41935
0	bestFit	dsapp	20304	0 	 18.000000 	 0.000000 	 2.622091 	 0.000000 	 1375792 	 0 	 6 	 35865 	 21.027174 	 19 	 41032
0	firstFitDemand	None	20301	0 	 0.000000 	 0.000000 	 2.732881 	 314.000000 	 2044896 	 0 	 4 	 39100 	 27.132456 	 3 	 42922
0	firstFitDemand	dsapp	20202	0 	 10.000000 	 0.000000 	 2.395452 	 116.000000 	 2019599 	 0 	 4 	 31161 	 37.890691 	 19 	 39026
0	firstFit	None	20103	0 	 0.000000 	 0.000000 	 4.391174 	 0.000000 	 1425590 	 0 	 6 	 64846 	 11.377905 	 3 	 44302
0	bestFit	kmcontrol	20000	0 	 27.000000 	 0.000000 	 2.740409 	 0.000000 	 2052972 	 0 	 5 	 35737 	 31.220486 	 6 	 39123
0	firstFit	dsapp	20004	0 	 22.000000 	 0.000000 	 2.628697 	 0.000000 	 1767644 	 0 	 6 	 37248 	 23.969380 	 15 	 42508
0	firstFitDemand	dsapp	20203	0 	 8.000000 	 0.000000 	 2.040321 	 0.000000 	 1499581 	 0 	 4 	 28209 	 26.951264 	 16 	 41477
0	firstFitDemand	None	20302	0 	 0.000000 	 0.000000 	 3.130107 	 0.000000 	 2320212 	 0 	 5 	 45073 	 27.788295 	 3 	 43200
0	firstFit	None	20104	0 	 0.000000 	 0.000000 	 4.220147 	 0.000000 	 1443406 	 0 	 6 	 57736 	 13.388268 	 2 	 41044
0	firstFit	dsapp	20100	0 	 20.000000 	 0.000000 	 2.632175 	 100.000000 	 2192426 	 0 	 6 	 37293 	 30.346800 	 23 	 42507
0	firstFit	None	20200	0 	 0.000000 	 0.000000 	 3.999561 	 0.000000 	 1486309 	 0 	 6 	 47527 	 15.815875 	 3 	 35650
0	firstFitDemand	dsapp	20204	0 	 15.000000 	 0.000000 	 2.180507 	 715.000000 	 2292014 	 0 	 5 	 30356 	 39.635713 	 19 	 41767
0	bestFit	kmcontrol	20001	0 	 33.000000 	 0.000000 	 2.756453 	 0.000000 	 2409661 	 0 	 5 	 39911 	 33.438916 	 8 	 43436
0	firstFitDemand	None	20303	0 	 0.000000 	 0.000000 	 3.312065 	 0.000000 	 1910505 	 0 	 5 	 47113 	 21.364949 	 3 	 42674
0	firstFit	None	20201	0 	 0.000000 	 0.000000 	 3.801550 	 0.000000 	 1935395 	 0 	 6 	 52706 	 18.526378 	 3 	 41591
0	firstFit	dsapp	20101	0 	 7.000000 	 0.000000 	 4.175195 	 0.000000 	 1588412 	 0 	 6 	 58041 	 19.973608 	 15 	 41704
0	firstFitDemand	None	20304	0 	 0.000000 	 0.000000 	 2.620633 	 235.000000 	 1375792 	 0 	 4 	 35843 	 20.905322 	 3 	 41032
0	bestFit	kmcontrol	20002	0 	 23.000000 	 0.000000 	 2.984664 	 0.000000 	 2636449 	 0 	 6 	 35750 	 41.918824 	 5 	 35933
0	firstFitDemand	dsapp	20300	0 	 8.000000 	 0.000000 	 2.385810 	 65.000000 	 1861465 	 0 	 4 	 34110 	 29.138536 	 16 	 42891
0	firstFit	None	20202	0 	 0.000000 	 0.000000 	 4.298463 	 0.000000 	 2019599 	 0 	 6 	 55915 	 21.068676 	 3 	 39026
0	firstFitDemand	tcontrol	20000	0 	 14.000000 	 1.000000 	 2.259802 	 329.000000 	 2052972 	 0 	 4 	 29471 	 37.703945 	 322 	 39123
0	firstFit	dsapp	20102	0 	 23.000000 	 0.000000 	 2.684934 	 302.000000 	 3668828 	 0 	 6 	 39254 	 46.904140 	 16 	 43860
0	firstFitDemand	dsapp	20301	0 	 8.000000 	 0.000000 	 2.095390 	 327.000000 	 2044896 	 0 	 4 	 29979 	 35.457733 	 13 	 42922
0	bestFit	kmcontrol	20003	0 	 45.000000 	 0.000000 	 2.721782 	 0.000000 	 1590362 	 0 	 6 	 38044 	 22.308042 	 4 	 41935
0	firstFit	None	20203	0 	 0.000000 	 0.000000 	 4.111216 	 0.000000 	 1499581 	 0 	 6 	 56839 	 13.342328 	 2 	 41477
0	firstFit	dsapp	20103	0 	 24.000000 	 0.000000 	 2.277054 	 0.000000 	 1425590 	 0 	 6 	 33623 	 22.134919 	 17 	 44302
0	firstFitDemand	dsapp	20302	0 	 8.000000 	 0.000000 	 2.249865 	 253.000000 	 2320212 	 0 	 4 	 32399 	 38.725663 	 18 	 43200
0	firstFitDemand	tcontrol	20001	0 	 14.000000 	 0.000000 	 2.320976 	 0.000000 	 2409661 	 0 	 4 	 33603 	 39.538633 	 300 	 43436
0	firstFit	None	20204	0 	 0.000000 	 0.000000 	 3.629330 	 605.000000 	 2292014 	 0 	 6 	 50528 	 23.726959 	 2 	 41767
0	bestFit	kmcontrol	20004	0 	 35.000000 	 0.000000 	 2.549631 	 0.000000 	 1767644 	 0 	 5 	 36127 	 24.840212 	 6 	 42508
0	firstFit	dsapp	20104	0 	 19.000000 	 0.000000 	 2.265692 	 0.000000 	 1443406 	 0 	 6 	 30996 	 25.106038 	 14 	 41044
0	firstFitDemand	dsapp	20303	0 	 11.000000 	 0.000000 	 2.385585 	 0.000000 	 1910505 	 0 	 5 	 33936 	 29.758228 	 18 	 42674
0	firstFitDemand	tcontrol	20002	0 	 9.000000 	 1.000000 	 2.483463 	 303.000000 	 2636449 	 0 	 4 	 29746 	 50.231839 	 296 	 35933
0	firstFit	None	20300	0 	 0.000000 	 0.000000 	 4.716000 	 50.000000 	 1861465 	 0 	 6 	 67426 	 14.712144 	 3 	 42891
0	bestFit	kmcontrol	20100	0 	 31.000000 	 0.000000 	 2.788092 	 0.000000 	 2192426 	 0 	 5 	 39503 	 28.734061 	 6 	 42507
0	firstFit	dsapp	20200	0 	 19.000000 	 0.000000 	 2.378468 	 31.000000 	 1486309 	 0 	 6 	 28262 	 26.781971 	 13 	 35650
