RUN	STRATEGY_PLACEMENT	STRATEGY_REALLOCATION	SCHEDULE_ID	DOMAIN_SIZES_SET 	 Migrations	Overload Mig.	avg. srv. count	cpu violations	cpu accumulation	min. servers	max. servers	slot count	avg. srv. utilization	initial placement duration	runtime
0	firstFit	None	30000	1 	 0.000000 	 0.000000 	 25.028710 	 0.000000 	 326086 	 0 	 60 	 11408 	 19.294183 	 54 	 136797
0	firstFit	None	31008	1 	 0.000000 	 0.000000 	 44.275203 	 0.000000 	 695132 	 0 	 102 	 23872 	 18.700013 	 54 	 161752
0	firstFit	None	30504	2 	 0.000000 	 0.000000 	 13.160065 	 0.000000 	 361139 	 0 	 23 	 11723 	 18.768229 	 54 	 267409
0	firstFitDemand	None	30416	1 	 0.000000 	 0.000000 	 8.532891 	 0.000000 	 294500 	 0 	 16 	 7467 	 23.620279 	 65 	 262718
0	firstFit	None	30001	1 	 0.000000 	 0.000000 	 26.833810 	 0.000000 	 401140 	 0 	 65 	 11275 	 21.339232 	 3 	 126035
0	firstFit	None	31512	2 	 0.000000 	 0.000000 	 18.058059 	 0.000000 	 723649 	 0 	 29 	 23150 	 17.778935 	 54 	 384561
0	firstFit	None	31009	1 	 0.000000 	 0.000000 	 47.307502 	 0.000000 	 733162 	 0 	 112 	 24760 	 18.566319 	 3 	 157036
0	firstFitDemand	None	30920	2 	 0.000000 	 0.000000 	 30.345023 	 25.000000 	 570716 	 0 	 58 	 15462 	 21.801870 	 65 	 152879
0	firstFitDemand	None	31424	1 	 0.000000 	 0.000000 	 13.511050 	 43.000000 	 709197 	 0 	 20 	 16742 	 25.800206 	 68 	 371768
0	firstFit	None	30002	1 	 0.000000 	 0.000000 	 25.865449 	 0.000000 	 395188 	 0 	 57 	 12640 	 20.266635 	 3 	 146548
0	firstFit	None	30505	2 	 0.000000 	 0.000000 	 10.763569 	 0.000000 	 369834 	 0 	 21 	 9823 	 20.642140 	 3 	 273828
0	firstFitDemand	None	30417	1 	 0.000000 	 0.000000 	 10.177812 	 52.000000 	 320389 	 0 	 19 	 8124 	 22.603349 	 3 	 239445
0	firstFit	None	31010	1 	 0.000000 	 0.000000 	 41.369252 	 0.000000 	 692963 	 0 	 86 	 21119 	 20.627569 	 3 	 153159
0	firstFit	None	30003	1 	 0.000000 	 0.000000 	 22.685525 	 0.000000 	 357765 	 0 	 55 	 11133 	 19.511835 	 3 	 147250
0	firstFit	None	30506	2 	 0.000000 	 0.000000 	 13.323415 	 0.000000 	 322468 	 0 	 22 	 10501 	 17.729214 	 3 	 236536
0	firstFit	None	30004	1 	 0.000000 	 0.000000 	 25.011622 	 0.000000 	 339117 	 0 	 54 	 9337 	 19.468911 	 3 	 112100
0	firstFit	None	31513	2 	 0.000000 	 0.000000 	 17.363267 	 0.000000 	 777664 	 0 	 30 	 25004 	 19.264564 	 1 	 432151
0	firstFitDemand	None	30418	1 	 0.000000 	 0.000000 	 11.456195 	 13.000000 	 336455 	 0 	 20 	 8715 	 23.467983 	 3 	 228170
0	firstFit	None	31011	1 	 0.000000 	 0.000000 	 39.618639 	 0.000000 	 748992 	 0 	 98 	 24432 	 19.875588 	 3 	 185058
