RUN	STRATEGY_PLACEMENT	STRATEGY_REALLOCATION	SCHEDULE_ID	DOMAIN_SIZES_SET 	 Migrations	Overload Mig.	avg. srv. count	cpu violations	cpu accumulation	min. servers	max. servers	slot count	avg. srv. utilization	initial placement duration	runtime
0	firstFitDemand	None	20202	0 	 0.000000 	 0.000000 	 3.139213 	 603.000000 	 2726849 	 0 	 5 	 40837 	 33.387630 	 7 	 39026
0	firstFit	dsapp	20000	0 	 21.000000 	 0.000000 	 2.729969 	 169.000000 	 2511460 	 0 	 5 	 35599 	 35.443586 	 455 	 39123
0	firstFit	None	20004	0 	 0.000000 	 0.000000 	 5.011157 	 0.000000 	 2241082 	 0 	 6 	 71005 	 15.781347 	 6 	 42508
0	firstFitDemand	dsapp	20103	0 	 10.000000 	 0.000000 	 2.135362 	 0.000000 	 1910905 	 0 	 5 	 31534 	 30.412320 	 447 	 44302
0	bestFit	dsapp	20301	0 	 21.000000 	 0.000000 	 2.376233 	 374.000000 	 2734316 	 0 	 5 	 33998 	 40.396574 	 434 	 42922
0	firstFitDemand	None	20203	0 	 0.000000 	 0.000000 	 3.058648 	 0.000000 	 1801151 	 0 	 5 	 42288 	 21.296444 	 3 	 41477
0	firstFitDemand	dsapp	20104	0 	 12.000000 	 0.000000 	 1.941008 	 480.000000 	 2117662 	 0 	 4 	 26554 	 40.014334 	 19 	 41044
0	firstFit	None	20100	0 	 0.000000 	 0.000000 	 4.924007 	 0.000000 	 2644054 	 0 	 6 	 69766 	 18.949356 	 3 	 42507
0	bestFit	dsapp	20302	0 	 22.000000 	 0.000000 	 2.674878 	 0.000000 	 3037428 	 0 	 5 	 38520 	 39.602754 	 16 	 43200
0	firstFit	dsapp	20001	0 	 22.000000 	 0.000000 	 2.869082 	 0.000000 	 3114217 	 0 	 6 	 41540 	 37.644928 	 19 	 43436
0	firstFitDemand	None	20204	0 	 0.000000 	 0.000000 	 2.889730 	 357.000000 	 2923857 	 0 	 5 	 40232 	 36.337773 	 3 	 41767
0	firstFitDemand	dsapp	20200	0 	 11.000000 	 0.000000 	 2.083557 	 0.000000 	 1930830 	 0 	 5 	 24760 	 39.125004 	 14 	 35650
0	firstFit	None	20101	0 	 0.000000 	 0.000000 	 4.969632 	 0.000000 	 2008430 	 0 	 6 	 69087 	 14.535662 	 3 	 41704
0	firstFit	dsapp	20002	0 	 23.000000 	 0.000000 	 2.828721 	 21.000000 	 3162928 	 0 	 6 	 33882 	 46.859564 	 16 	 35933
0	bestFit	dsapp	20303	0 	 24.000000 	 0.000000 	 2.680650 	 0.000000 	 2516346 	 0 	 5 	 38133 	 33.170518 	 18 	 42674
0	firstFitDemand	dsapp	20201	0 	 15.000000 	 0.000000 	 2.188691 	 2223.000000 	 2607905 	 0 	 5 	 30345 	 43.120405 	 16 	 41591
0	firstFitDemand	None	20300	0 	 0.000000 	 0.000000 	 3.151493 	 54.000000 	 2477757 	 0 	 5 	 45057 	 27.496399 	 3 	 42891
0	firstFit	None	20102	0 	 0.000000 	 0.000000 	 5.166257 	 0.000000 	 4622987 	 0 	 6 	 75530 	 30.603971 	 3 	 43860
0	firstFit	dsapp	20003	0 	 24.000000 	 0.000000 	 2.566257 	 0.000000 	 2180891 	 0 	 6 	 35871 	 30.592151 	 18 	 41935
0	bestFit	dsapp	20304	0 	 21.000000 	 0.000000 	 2.651994 	 15.000000 	 1810627 	 0 	 6 	 36274 	 25.147704 	 14 	 41032
0	firstFitDemand	dsapp	20202	0 	 12.000000 	 0.000000 	 2.437524 	 325.000000 	 2726849 	 0 	 5 	 31710 	 43.098087 	 18 	 39026
0	firstFitDemand	None	20301	0 	 0.000000 	 0.000000 	 3.270235 	 0.000000 	 2734316 	 0 	 5 	 46788 	 29.220773 	 3 	 42922
0	firstFit	None	20103	0 	 0.000000 	 0.000000 	 4.391174 	 0.000000 	 1910905 	 0 	 6 	 64846 	 14.734393 	 3 	 44302
0	bestFit	kmcontrol	20000	0 	 32.000000 	 1.000000 	 2.974490 	 37.000000 	 2511460 	 0 	 6 	 38789 	 32.622790 	 6 	 39123
0	firstFit	dsapp	20004	0 	 21.000000 	 0.000000 	 2.629477 	 0.000000 	 2241082 	 0 	 6 	 37260 	 30.239372 	 15 	 42508
0	firstFitDemand	dsapp	20203	0 	 12.000000 	 0.000000 	 2.132774 	 0.000000 	 1801151 	 0 	 5 	 29487 	 30.661084 	 14 	 41477
0	firstFitDemand	None	20302	0 	 0.000000 	 0.000000 	 3.396778 	 2006.000000 	 3037428 	 0 	 5 	 48915 	 31.048544 	 3 	 43200
0	firstFit	None	20104	0 	 0.000000 	 0.000000 	 4.220147 	 0.000000 	 2117662 	 0 	 6 	 57736 	 18.339147 	 3 	 41044
0	firstFit	dsapp	20100	0 	 20.000000 	 0.000000 	 2.629748 	 0.000000 	 2644054 	 0 	 6 	 37257 	 35.628403 	 17 	 42507
0	firstFit	None	20200	0 	 0.000000 	 0.000000 	 3.999561 	 0.000000 	 1930830 	 0 	 6 	 47527 	 20.313007 	 2 	 35650
0	firstFitDemand	dsapp	20204	0 	 15.000000 	 0.000000 	 2.273009 	 1350.000000 	 2923857 	 0 	 5 	 31644 	 46.336471 	 18 	 41767
0	bestFit	kmcontrol	20001	0 	 29.000000 	 0.000000 	 2.877298 	 0.000000 	 3114217 	 0 	 5 	 41662 	 37.588696 	 5 	 43436
0	firstFitDemand	None	20303	0 	 0.000000 	 0.000000 	 3.443216 	 694.000000 	 2516346 	 0 	 5 	 48979 	 25.688436 	 3 	 42674
0	firstFit	None	20201	0 	 0.000000 	 0.000000 	 3.801550 	 0.000000 	 2607905 	 0 	 6 	 52706 	 24.740453 	 3 	 41591
0	firstFit	dsapp	20101	0 	 6.000000 	 0.000000 	 4.135223 	 0.000000 	 2008430 	 0 	 6 	 57487 	 21.081198 	 14 	 41704
0	bestFit	kmcontrol	20002	0 	 23.000000 	 0.000000 	 2.989359 	 0.000000 	 3162928 	 0 	 6 	 35806 	 44.365840 	 4 	 35933
0	firstFitDemand	None	20304	0 	 0.000000 	 0.000000 	 2.620633 	 1332.000000 	 1810627 	 0 	 4 	 35843 	 25.258431 	 3 	 41032
0	firstFitDemand	dsapp	20300	0 	 10.000000 	 0.000000 	 2.399815 	 68.000000 	 2477757 	 0 	 5 	 34311 	 36.188801 	 16 	 42891
0	firstFit	None	20202	0 	 0.000000 	 0.000000 	 4.298463 	 0.000000 	 2726849 	 0 	 6 	 55915 	 24.384184 	 2 	 39026
0	firstFitDemand	tcontrol	20000	0 	 15.000000 	 2.000000 	 2.321828 	 321.000000 	 2511460 	 0 	 4 	 30280 	 41.591492 	 299 	 39123
0	firstFit	dsapp	20102	0 	 26.000000 	 0.000000 	 2.776707 	 89.000000 	 4622987 	 0 	 6 	 40596 	 57.133079 	 18 	 43860
0	firstFitDemand	dsapp	20301	0 	 11.000000 	 0.000000 	 2.186014 	 155.000000 	 2734316 	 0 	 5 	 31277 	 43.820895 	 15 	 42922
0	bestFit	kmcontrol	20003	0 	 32.000000 	 0.000000 	 2.483977 	 19.000000 	 2180891 	 0 	 6 	 34720 	 31.662935 	 5 	 41935
0	firstFit	None	20203	0 	 0.000000 	 0.000000 	 4.111216 	 0.000000 	 1801151 	 0 	 6 	 56839 	 15.844377 	 1 	 41477
0	firstFit	dsapp	20103	0 	 20.000000 	 0.000000 	 2.273486 	 208.000000 	 1910905 	 0 	 6 	 33572 	 28.616118 	 18 	 44302
0	firstFitDemand	dsapp	20302	0 	 12.000000 	 0.000000 	 2.287498 	 421.000000 	 3037428 	 0 	 4 	 32941 	 46.210033 	 21 	 43200
0	firstFitDemand	tcontrol	20001	0 	 12.000000 	 2.000000 	 2.449591 	 16.000000 	 3114217 	 0 	 3 	 35465 	 43.998326 	 383 	 43436
