RUN	STRATEGY_PLACEMENT	STRATEGY_REALLOCATION	SCHEDULE_ID	DOMAIN_SIZES_SET 	 Migrations	Overload Mig.	avg. srv. count	cpu violations	cpu accumulation	min. servers	max. servers	slot count	avg. srv. utilization	initial placement duration	runtime
0	bestFitDemand	None	30720	2 	 0.000000 	 0.000000 	 9.402983 	 4.000000 	 581397 	 0 	 17 	 13243 	 23.659808 	 2 	 422563
0	bestFitDemand	None	31206	1 	 0.000000 	 0.000000 	 2.300615 	 20.000000 	 154475 	 0 	 7 	 4065 	 23.317544 	 3 	 530701
0	worstFit	None	30601	1 	 0.000000 	 0.000000 	 11.788274 	 0.000000 	 576325 	 0 	 24 	 19513 	 19.019526 	 2 	 496557
0	worstFit	None	31103	2 	 0.000000 	 0.000000 	 29.227118 	 0.000000 	 612340 	 0 	 57 	 21327 	 14.919311 	 3 	 218941
0	bestFitDemand	None	30314	2 	 0.000000 	 0.000000 	 16.585456 	 16.000000 	 494954 	 0 	 40 	 13038 	 20.402972 	 3 	 235847
0	worstFit	None	31104	2 	 0.000000 	 0.000000 	 35.344416 	 0.000000 	 783227 	 0 	 68 	 23823 	 18.383131 	 3 	 202122
0	worstFit	None	31322	2 	 0.000000 	 0.000000 	 3.075397 	 0.000000 	 153022 	 0 	 8 	 5178 	 18.416123 	 3 	 505073
0	worstFit	None	30602	1 	 0.000000 	 0.000000 	 12.221161 	 0.000000 	 506523 	 0 	 22 	 16521 	 19.164573 	 3 	 405577
0	bestFitDemand	None	31207	1 	 0.000000 	 0.000000 	 2.436732 	 14.000000 	 136161 	 0 	 8 	 3972 	 22.187044 	 3 	 488514
0	worstFitDemand	None	30214	1 	 0.000000 	 0.000000 	 19.897265 	 0.000000 	 500819 	 0 	 45 	 13009 	 24.688653 	 27 	 196146
0	bestFitDemand	None	30721	2 	 0.000000 	 0.000000 	 9.586185 	 13.000000 	 538986 	 0 	 19 	 14508 	 21.744525 	 3 	 454309
0	worstFit	None	31105	2 	 0.000000 	 0.000000 	 31.567576 	 0.000000 	 674424 	 0 	 62 	 22197 	 16.211353 	 3 	 210971
0	bestFitDemand	None	31520	2 	 0.000000 	 0.000000 	 9.727586 	 0.000000 	 663435 	 0 	 17 	 17478 	 19.959058 	 3 	 538878
0	worstFit	None	31323	2 	 0.000000 	 0.000000 	 2.926697 	 0.000000 	 146098 	 0 	 9 	 4840 	 17.861633 	 3 	 495584
0	worstFit	None	31106	2 	 0.000000 	 0.000000 	 28.243219 	 0.000000 	 709781 	 0 	 61 	 24086 	 15.846312 	 2 	 255912
0	worstFit	None	30603	1 	 0.000000 	 0.000000 	 10.898395 	 0.000000 	 498318 	 0 	 21 	 15863 	 19.618601 	 3 	 436629
0	worstFitDemand	None	30215	1 	 0.000000 	 0.000000 	 19.002811 	 37.000000 	 578342 	 0 	 38 	 13448 	 24.596490 	 3 	 212401
0	bestFitDemand	None	31208	1 	 0.000000 	 0.000000 	 2.623233 	 0.000000 	 153353 	 0 	 6 	 4207 	 23.191572 	 3 	 481054
0	bestFitDemand	None	30722	2 	 0.000000 	 0.000000 	 10.944665 	 36.000000 	 512977 	 0 	 19 	 15935 	 20.292905 	 3 	 436865
0	worstFit	None	31107	2 	 0.000000 	 0.000000 	 28.896840 	 0.000000 	 650094 	 0 	 61 	 20518 	 19.218535 	 3 	 213087
0	bestFitDemand	None	31521	2 	 0.000000 	 0.000000 	 11.002072 	 0.000000 	 729488 	 0 	 20 	 18854 	 21.043815 	 3 	 514284
0	worstFit	None	30604	1 	 0.000000 	 0.000000 	 12.982125 	 0.000000 	 544739 	 0 	 25 	 17125 	 20.137570 	 4 	 395624
0	worstFit	None	31324	2 	 0.000000 	 0.000000 	 3.207211 	 0.000000 	 135173 	 0 	 8 	 5424 	 15.864941 	 3 	 507318
