RUN	STRATEGY_PLACEMENT	STRATEGY_REALLOCATION	SCHEDULE_ID	DOMAIN_SIZES_SET 	 Migrations	Overload Mig.	avg. srv. count	cpu violations	cpu accumulation	min. servers	max. servers	slot count	avg. srv. utilization	initial placement duration	runtime
0	firstFitDemand	None	20202	0 	 0.000000 	 0.000000 	 3.307717 	 0.000000 	 2400320 	 0 	 5 	 43029 	 27.892361 	 6 	 39026
0	firstFit	None	20004	0 	 0.000000 	 0.000000 	 5.011157 	 0.000000 	 2258390 	 0 	 6 	 71005 	 15.903231 	 9 	 42508
0	firstFit	dsapp	20000	0 	 19.000000 	 0.000000 	 2.634966 	 189.000000 	 2216011 	 0 	 5 	 34364 	 32.385196 	 9825 	 39123
0	firstFitDemand	dsapp	20103	0 	 9.000000 	 0.000000 	 2.057230 	 0.000000 	 1822609 	 0 	 4 	 30379 	 30.081704 	 9812 	 44302
0	bestFit	dsapp	20301	0 	 18.000000 	 0.000000 	 2.361610 	 97.000000 	 2491635 	 0 	 5 	 33789 	 37.038401 	 9809 	 42922
0	firstFitDemand	None	20203	0 	 0.000000 	 0.000000 	 2.773389 	 0.000000 	 1850732 	 0 	 4 	 38344 	 24.133884 	 3 	 41477
0	firstFit	None	20100	0 	 0.000000 	 0.000000 	 4.924007 	 0.000000 	 2758705 	 0 	 6 	 69766 	 19.771031 	 3 	 42507
0	firstFitDemand	dsapp	20104	0 	 9.000000 	 0.000000 	 1.902421 	 78.000000 	 1824092 	 0 	 4 	 26027 	 35.146584 	 16 	 41044
0	firstFitDemand	None	20204	0 	 0.000000 	 0.000000 	 2.889730 	 463.000000 	 2688359 	 0 	 5 	 40232 	 33.411151 	 4 	 41767
0	firstFit	dsapp	20001	0 	 23.000000 	 0.000000 	 2.914247 	 114.000000 	 2990788 	 0 	 6 	 42193 	 35.600303 	 20 	 43436
0	bestFit	dsapp	20302	0 	 22.000000 	 0.000000 	 2.748428 	 0.000000 	 2663432 	 0 	 6 	 39577 	 33.794156 	 15 	 43200
